trace,round,degree,criterion,level,width,touched_at_degree
#1 uniform,26,2,0,4,0.166666833,1
#1 uniform,26,2,0,5,0.000000333,1
#1 uniform,26,2,1,2,0.166666833,1
#1 uniform,26,2,1,3,0.166666833,1
#1 uniform,26,2,1,4,0.166666833,1
#1 uniform,26,2,1,5,0.000000333,1
#1 uniform,26,2,2,2,0.166666833,1
#1 uniform,26,2,2,3,0.166666833,1
#1 uniform,26,2,2,4,0.166666833,0
#1 uniform,26,2,2,5,0.000000333,1
#1 uniform,26,2,3,2,0.166666833,1
#1 uniform,26,2,3,3,0.166666833,1
#1 uniform,26,2,3,4,0.166666833,1
#1 uniform,26,2,3,5,0.000000333,1
#1 uniform,26,2,4,2,0.166666833,1
#1 uniform,26,2,4,3,0.166666833,1
#1 uniform,26,2,4,4,0.166666833,1
#1 uniform,26,2,4,5,0.000000333,1
#1 uniform,26,2,5,2,0.166666833,1
#1 uniform,26,2,5,3,0.166666833,1
#1 uniform,26,2,5,4,0.166666833,1
#1 uniform,26,2,5,5,0.000000333,1
#1 uniform,27,2,0,2,0.166666833,1
#1 uniform,27,2,0,3,0.166666833,1
#1 uniform,27,2,0,4,0.166666833,1
#1 uniform,27,2,0,5,0.000000333,1
#1 uniform,27,2,1,2,0.166666833,1
#1 uniform,27,2,1,3,0.166666833,1
#1 uniform,27,2,1,4,0.166666833,1
#1 uniform,27,2,1,5,0.000000333,1
#1 uniform,27,2,2,2,0.166666833,1
#1 uniform,27,2,2,3,0.166666833,1
#1 uniform,27,2,2,4,0.166666833,0
#1 uniform,27,2,2,5,0.000000333,1
#1 uniform,27,2,3,2,0.166666833,1
#1 uniform,27,2,3,3,0.166666833,1
#1 uniform,27,2,3,4,0.166666833,1
#1 uniform,27,2,3,5,0.000000333,1
#1 uniform,27,2,4,2,0.166666833,1
#1 uniform,27,2,4,3,0.166666833,1
#1 uniform,27,2,4,4,0.166666833,1
#1 uniform,27,2,4,5,0.000000333,1
#1 uniform,27,2,5,2,0.166666833,1
#1 uniform,27,2,5,3,0.166666833,1
#1 uniform,27,2,5,4,0.166666833,1
#1 uniform,27,2,5,5,0.000000333,1
#1 uniform,28,2,0,2,0.166666833,1
#1 uniform,28,2,0,3,0.166666833,1
#1 uniform,28,2,0,4,0.166666833,1
#1 uniform,28,2,0,5,0.000000333,1
#1 uniform,28,2,1,2,0.166666833,1
#1 uniform,28,2,1,3,0.166666833,1
#1 uniform,28,2,1,4,0.166666833,1
#1 uniform,28,2,1,5,0.000000333,1
#1 uniform,28,2,2,2,0.166666833,1
#1 uniform,28,2,2,3,0.166666833,1
#1 uniform,28,2,2,4,0.166666833,0
#1 uniform,28,2,2,5,0.000000333,1
#1 uniform,28,2,3,2,0.166666833,1
#1 uniform,28,2,3,3,0.166666833,1
#1 uniform,28,2,3,4,0.166666833,1
#1 uniform,28,2,3,5,0.000000333,1
#1 uniform,28,2,4,2,0.166666833,1
#1 uniform,28,2,4,3,0.166666833,1
#1 uniform,28,2,4,4,0.166666833,1
#1 uniform,28,2,4,5,0.000000333,1
#1 uniform,28,2,5,2,0.166666833,1
#1 uniform,28,2,5,3,0.166666833,1
#1 uniform,28,2,5,4,0.166666833,1
#1 uniform,28,2,5,5,0.000000333,1
#1 uniform,29,2,0,2,0.166666833,1
#1 uniform,29,2,0,3,0.166666833,1
#1 uniform,29,2,0,4,0.166666833,1
#1 uniform,29,2,0,5,0.000000333,1
#1 uniform,29,2,1,2,0.166666833,1
#1 uniform,29,2,1,3,0.166666833,1
#1 uniform,29,2,1,4,0.166666833,1
#1 uniform,29,2,1,5,0.000000333,1
#1 uniform,29,2,2,2,0.166666833,1
#1 uniform,29,2,2,3,0.166666833,1
#1 uniform,29,2,2,4,0.166666833,0
#1 uniform,29,2,2,5,0.000000333,1
#1 uniform,29,2,3,2,0.166666833,1
#1 uniform,29,2,3,3,0.166666833,1
#1 uniform,29,2,3,4,0.166666833,1
#1 uniform,29,2,3,5,0.000000333,1
#1 uniform,29,2,4,2,0.166666833,1
#1 uniform,29,2,4,3,0.166666833,1
#1 uniform,29,2,4,4,0.166666833,1
#1 uniform,29,2,4,5,0.000000333,1
#1 uniform,29,2,5,2,0.166666833,1
#1 uniform,29,2,5,3,0.166666833,1
#1 uniform,29,2,5,4,0.166666833,1
#1 uniform,29,2,5,5,0.000000333,1
#1 uniform,30,2,0,2,0.166666833,1
#1 uniform,30,2,0,3,0.166666833,1
#1 uniform,30,2,0,4,0.166666833,1
#1 uniform,30,2,0,5,0.000000333,1
#1 uniform,30,2,1,2,0.166666833,1
#1 uniform,30,2,1,3,0.166666833,1
#1 uniform,30,2,1,4,0.166666833,1
#1 uniform,30,2,1,5,0.000000333,1
#1 uniform,30,2,2,2,0.166666833,1
#1 uniform,30,2,2,3,0.166666833,1
#1 uniform,30,2,2,4,0.083334000,1
#1 uniform,30,2,2,5,0.000000333,1
#1 uniform,30,2,3,2,0.166666833,1
#1 uniform,30,2,3,3,0.166666833,1
#1 uniform,30,2,3,4,0.166666833,1
#1 uniform,30,2,3,5,0.000000333,1
#1 uniform,30,2,4,2,0.166666833,1
#1 uniform,30,2,4,3,0.166666833,1
#1 uniform,30,2,4,4,0.166666833,1
#1 uniform,30,2,4,5,0.000000333,1
#1 uniform,30,2,5,2,0.166666833,1
#1 uniform,30,2,5,3,0.166666833,1
#1 uniform,30,2,5,4,0.166666833,1
#1 uniform,30,2,5,5,0.000000333,1
#1 uniform,31,3,0,2,0.166666833,0
#1 uniform,31,3,0,3,0.166666833,0
#1 uniform,31,3,0,4,0.166666833,0
#1 uniform,31,3,0,5,0.000000333,0
#1 uniform,31,3,1,2,0.166666833,0
#1 uniform,31,3,1,3,0.166666833,1
#1 uniform,31,3,1,4,0.166666833,1
#1 uniform,31,3,1,5,0.000000333,0
#1 uniform,31,3,2,2,0.166666833,1
#1 uniform,31,3,2,3,0.166666833,0
#1 uniform,31,3,2,4,0.083334000,1
#1 uniform,31,3,2,5,0.000000333,0
#1 uniform,31,3,3,2,0.166666833,0
#1 uniform,31,3,3,3,0.166666833,0
#1 uniform,31,3,3,4,0.166666833,1
#1 uniform,31,3,3,5,0.000000333,1
#1 uniform,31,3,4,2,0.166666833,0
#1 uniform,31,3,4,3,0.166666833,0
#1 uniform,31,3,4,4,0.166666833,0
#1 uniform,31,3,4,5,0.000000333,0
#1 uniform,31,3,5,2,0.166666833,0
#1 uniform,31,3,5,3,0.166666833,0
#1 uniform,31,3,5,4,0.166666833,0
#1 uniform,31,3,5,5,0.000000333,0
#1 uniform,32,3,0,2,0.166666833,0
#1 uniform,32,3,0,3,0.166666833,0
#1 uniform,32,3,0,4,0.166666833,0
#1 uniform,32,3,0,5,0.000000333,0
#1 uniform,32,3,1,2,0.166666833,1
#1 uniform,32,3,1,3,0.166666833,1
#1 uniform,32,3,1,4,0.166666833,1
#1 uniform,32,3,1,5,0.000000333,1
#1 uniform,32,3,2,2,0.166666833,1
#1 uniform,32,3,2,3,0.166666833,0
#1 uniform,32,3,2,4,0.083334000,1
#1 uniform,32,3,2,5,0.000000333,0
#1 uniform,32,3,3,2,0.166666833,0
#1 uniform,32,3,3,3,0.166666833,0
#1 uniform,32,3,3,4,0.166666833,1
#1 uniform,32,3,3,5,0.000000333,1
#1 uniform,32,3,4,2,0.166666833,0
#1 uniform,32,3,4,3,0.166666833,0
#1 uniform,32,3,4,4,0.166666833,0
#1 uniform,32,3,4,5,0.000000333,0
#1 uniform,32,3,5,2,0.166666833,0
#1 uniform,32,3,5,3,0.166666833,1
#1 uniform,32,3,5,4,0.166666833,1
#1 uniform,32,3,5,5,0.000000333,0
#1 uniform,33,3,0,2,0.166666833,0
#1 uniform,33,3,0,3,0.166666833,0
#1 uniform,33,3,0,4,0.166666833,0
#1 uniform,33,3,0,5,0.000000333,0
#1 uniform,33,3,1,2,0.166666833,1
#1 uniform,33,3,1,3,0.166666833,1
#1 uniform,33,3,1,4,0.166666833,1
#1 uniform,33,3,1,5,0.000000333,1
#1 uniform,33,3,2,2,0.166666833,1
#1 uniform,33,3,2,3,0.166666833,0
#1 uniform,33,3,2,4,0.083333750,1
#1 uniform,33,3,2,5,0.000000333,1
#1 uniform,33,3,3,2,0.166666833,1
#1 uniform,33,3,3,3,0.166666833,1
#1 uniform,33,3,3,4,0.166666833,1
#1 uniform,33,3,3,5,0.000000333,1
#1 uniform,33,3,4,2,0.166666833,0
#1 uniform,33,3,4,3,0.166666833,0
#1 uniform,33,3,4,4,0.166666833,0
#1 uniform,33,3,4,5,0.000000333,0
#1 uniform,33,3,5,2,0.166666833,1
#1 uniform,33,3,5,3,0.166666833,1
#1 uniform,33,3,5,4,0.166666833,1
#1 uniform,33,3,5,5,0.000000333,0
#1 uniform,34,3,0,2,0.166666833,0
#1 uniform,34,3,0,3,0.166666833,0
#1 uniform,34,3,0,4,0.166666833,0
#1 uniform,34,3,0,5,0.000000333,0
#1 uniform,34,3,1,2,0.166666833,1
#1 uniform,34,3,1,3,0.166666833,1
#1 uniform,34,3,1,4,0.166666833,1
#1 uniform,34,3,1,5,0.000000333,1
#1 uniform,34,3,2,2,0.166666833,1
#1 uniform,34,3,2,3,0.166666833,1
#1 uniform,34,3,2,4,0.083333750,1
#1 uniform,34,3,2,5,0.000000333,1
#1 uniform,34,3,3,2,0.166666833,1
#1 uniform,34,3,3,3,0.166666833,1
#1 uniform,34,3,3,4,0.166666833,1
#1 uniform,34,3,3,5,0.000000333,1
#1 uniform,34,3,4,2,0.166666833,0
#1 uniform,34,3,4,3,0.166666833,0
#1 uniform,34,3,4,4,0.166666833,1
#1 uniform,34,3,4,5,0.000000333,1
#1 uniform,34,3,5,2,0.166666833,1
#1 uniform,34,3,5,3,0.166666833,1
#1 uniform,34,3,5,4,0.166666833,1
#1 uniform,34,3,5,5,0.000000333,1
#1 uniform,35,3,0,2,0.166666833,0
#1 uniform,35,3,0,3,0.166666833,0
#1 uniform,35,3,0,4,0.166666833,0
#1 uniform,35,3,0,5,0.000000333,0
#1 uniform,35,3,1,2,0.166666833,1
#1 uniform,35,3,1,3,0.166666833,1
#1 uniform,35,3,1,4,0.166666833,1
#1 uniform,35,3,1,5,0.000000333,1
#1 uniform,35,3,2,2,0.166666833,1
#1 uniform,35,3,2,3,0.166666833,1
#1 uniform,35,3,2,4,0.083333750,1
#1 uniform,35,3,2,5,0.000000333,1
#1 uniform,35,3,3,2,0.166666833,1
#1 uniform,35,3,3,3,0.166666833,1
#1 uniform,35,3,3,4,0.166666833,1
#1 uniform,35,3,3,5,0.000000333,1
#1 uniform,35,3,4,2,0.166666833,0
#1 uniform,35,3,4,3,0.166666833,1
#1 uniform,35,3,4,4,0.166666833,1
#1 uniform,35,3,4,5,0.000000333,1
#1 uniform,35,3,5,2,0.166666833,1
#1 uniform,35,3,5,3,0.166666833,1
#1 uniform,35,3,5,4,0.166666833,1
#1 uniform,35,3,5,5,0.000000333,1
#1 uniform,36,3,0,2,0.166666833,0
#1 uniform,36,3,0,3,0.166666833,0
#1 uniform,36,3,0,4,0.166666833,0
#1 uniform,36,3,0,5,0.000000333,0
#1 uniform,36,3,1,2,0.166666833,1
#1 uniform,36,3,1,3,0.166666833,1
#1 uniform,36,3,1,4,0.166666833,1
#1 uniform,36,3,1,5,0.000000333,1
#1 uniform,36,3,2,2,0.166666833,1
#1 uniform,36,3,2,3,0.166666833,1
#1 uniform,36,3,2,4,0.083333750,1
#1 uniform,36,3,2,5,0.000000333,1
#1 uniform,36,3,3,2,0.166666833,1
#1 uniform,36,3,3,3,0.166666833,1
#1 uniform,36,3,3,4,0.166666833,1
#1 uniform,36,3,3,5,0.000000333,1
#1 uniform,36,3,4,2,0.166666833,1
#1 uniform,36,3,4,3,0.166666833,1
#1 uniform,36,3,4,4,0.166666833,1
#1 uniform,36,3,4,5,0.000000333,1
#1 uniform,36,3,5,2,0.166666833,1
#1 uniform,36,3,5,3,0.166666833,1
#1 uniform,36,3,5,4,0.166666833,1
#1 uniform,36,3,5,5,0.000000333,1
#1 uniform,37,3,0,2,0.166666833,0
#1 uniform,37,3,0,3,0.166666833,0
#1 uniform,37,3,0,4,0.166666833,0
#1 uniform,37,3,0,5,0.000000333,0
#1 uniform,37,3,1,2,0.166666833,1
#1 uniform,37,3,1,3,0.166666833,1
#1 uniform,37,3,1,4,0.166666833,1
#1 uniform,37,3,1,5,0.000000333,1
#1 uniform,37,3,2,2,0.166666833,1
#1 uniform,37,3,2,3,0.166666833,1
#1 uniform,37,3,2,4,0.083333750,1
#1 uniform,37,3,2,5,0.000000333,1
#1 uniform,37,3,3,2,0.166666806,1
#1 uniform,37,3,3,3,0.166666806,1
#1 uniform,37,3,3,4,0.166666806,1
#1 uniform,37,3,3,5,0.000000278,1
#1 uniform,37,3,4,2,0.166666806,1
#1 uniform,37,3,4,3,0.166666806,1
#1 uniform,37,3,4,4,0.166666806,1
#1 uniform,37,3,4,5,0.000000278,1
#1 uniform,37,3,5,2,0.166666833,1
#1 uniform,37,3,5,3,0.166666833,1
#1 uniform,37,3,5,4,0.166666833,1
#1 uniform,37,3,5,5,0.000000333,1
#1 uniform,38,3,0,2,0.166666806,0
#1 uniform,38,3,0,3,0.166666806,1
#1 uniform,38,3,0,4,0.166666806,0
#1 uniform,38,3,0,5,0.000000333,0
#1 uniform,38,3,1,2,0.166666806,1
#1 uniform,38,3,1,3,0.166666806,1
#1 uniform,38,3,1,4,0.166666806,1
#1 uniform,38,3,1,5,0.000000333,1
#1 uniform,38,3,2,2,0.166666833,1
#1 uniform,38,3,2,3,0.166666833,1
#1 uniform,38,3,2,4,0.083333750,1
#1 uniform,38,3,2,5,0.000000333,1
#1 uniform,38,3,3,2,0.166666806,1
#1 uniform,38,3,3,3,0.166666806,1
#1 uniform,38,3,3,4,0.166666806,1
#1 uniform,38,3,3,5,0.000000278,1
#1 uniform,38,3,4,2,0.166666806,1
#1 uniform,38,3,4,3,0.166666806,1
#1 uniform,38,3,4,4,0.166666806,1
#1 uniform,38,3,4,5,0.000000278,1
#1 uniform,38,3,5,2,0.166666833,1
#1 uniform,38,3,5,3,0.166666833,1
#1 uniform,38,3,5,4,0.166666833,1
#1 uniform,38,3,5,5,0.000000333,1
#1 uniform,39,3,0,2,0.166666806,1
#1 uniform,39,3,0,3,0.166666806,1
#1 uniform,39,3,0,4,0.166666806,0
#1 uniform,39,3,0,5,0.000000333,0
#1 uniform,39,3,1,2,0.166666806,1
#1 uniform,39,3,1,3,0.166666806,1
#1 uniform,39,3,1,4,0.166666806,1
#1 uniform,39,3,1,5,0.000000333,1
#1 uniform,39,3,2,2,0.166666833,1
#1 uniform,39,3,2,3,0.166666833,1
#1 uniform,39,3,2,4,0.083333667,1
#1 uniform,39,3,2,5,0.000000333,1
#1 uniform,39,3,3,2,0.166666806,1
#1 uniform,39,3,3,3,0.166666806,1
#1 uniform,39,3,3,4,0.166666806,1
#1 uniform,39,3,3,5,0.000000278,1
#1 uniform,39,3,4,2,0.166666806,1
#1 uniform,39,3,4,3,0.166666806,1
#1 uniform,39,3,4,4,0.166666806,1
#1 uniform,39,3,4,5,0.000000278,1
#1 uniform,39,3,5,2,0.166666833,1
#1 uniform,39,3,5,3,0.166666833,1
#1 uniform,39,3,5,4,0.166666833,1
#1 uniform,39,3,5,5,0.000000333,1
#1 uniform,40,3,0,2,0.166666806,1
#1 uniform,40,3,0,3,0.166666806,1
#1 uniform,40,3,0,4,0.166666806,1
#1 uniform,40,3,0,5,0.000000333,0
#1 uniform,40,3,1,2,0.166666806,1
#1 uniform,40,3,1,3,0.166666806,1
#1 uniform,40,3,1,4,0.166666806,1
#1 uniform,40,3,1,5,0.000000333,1
#1 uniform,40,3,2,2,0.166666833,1
#1 uniform,40,3,2,3,0.166666833,1
#1 uniform,40,3,2,4,0.083333625,1
#1 uniform,40,3,2,5,0.000000333,1
#1 uniform,40,3,3,2,0.166666806,1
#1 uniform,40,3,3,3,0.166666806,1
#1 uniform,40,3,3,4,0.166666806,1
#1 uniform,40,3,3,5,0.000000278,1
#1 uniform,40,3,4,2,0.166666806,1
#1 uniform,40,3,4,3,0.166666806,1
#1 uniform,40,3,4,4,0.166666806,1
#1 uniform,40,3,4,5,0.000000278,1
#1 uniform,40,3,5,2,0.166666833,1
#1 uniform,40,3,5,3,0.166666833,1
#1 uniform,40,3,5,4,0.166666833,1
#1 uniform,40,3,5,5,0.000000333,1
#1 uniform,41,3,0,2,0.083334333,1
#1 uniform,41,3,0,3,0.000002000,1
#1 uniform,41,3,0,4,0.083334472,1
#1 uniform,41,3,0,5,0.000000333,0
#1 uniform,41,3,1,2,0.083333833,1
#1 uniform,41,3,1,3,0.000001000,1
#1 uniform,41,3,1,4,0.083333972,1
#1 uniform,41,3,1,5,0.000000333,1
#1 uniform,41,3,2,2,0.083333833,1
#1 uniform,41,3,2,3,0.000001000,1
#1 uniform,41,3,2,4,0.083333625,1
#1 uniform,41,3,2,5,0.000000333,1
#1 uniform,41,3,3,2,0.083333833,1
#1 uniform,41,3,3,3,0.000001000,1
#1 uniform,41,3,3,4,0.083333972,1
#1 uniform,41,3,3,5,0.000000278,1
#1 uniform,41,3,4,2,0.083333833,1
#1 uniform,41,3,4,3,0.000001000,1
#1 uniform,41,3,4,4,0.083333972,1
#1 uniform,41,3,4,5,0.000000278,1
#1 uniform,41,3,5,2,0.083333833,1
#1 uniform,41,3,5,3,0.000001000,1
#1 uniform,41,3,5,4,0.083334000,1
#1 uniform,41,3,5,5,0.000000333,1
#1 uniform,42,3,0,2,0.083334333,1
#1 uniform,42,3,0,3,0.000002000,1
#1 uniform,42,3,0,4,0.083334472,1
#1 uniform,42,3,0,5,0.000000333,0
#1 uniform,42,3,1,2,0.083333583,1
#1 uniform,42,3,1,3,0.000001000,1
#1 uniform,42,3,1,4,0.083333722,1
#1 uniform,42,3,1,5,0.000000333,1
#1 uniform,42,3,2,2,0.083333583,1
#1 uniform,42,3,2,3,0.000000500,1
#1 uniform,42,3,2,4,0.083333597,1
#1 uniform,42,3,2,5,0.000000278,1
#1 uniform,42,3,3,2,0.083333833,1
#1 uniform,42,3,3,3,0.000001000,1
#1 uniform,42,3,3,4,0.083333972,1
#1 uniform,42,3,3,5,0.000000278,1
#1 uniform,42,3,4,2,0.083333583,1
#1 uniform,42,3,4,3,0.000000500,1
#1 uniform,42,3,4,4,0.083333702,1
#1 uniform,42,3,4,5,0.000000238,1
#1 uniform,42,3,5,2,0.083333667,1
#1 uniform,42,3,5,3,0.000001000,1
#1 uniform,42,3,5,4,0.083333833,1
#1 uniform,42,3,5,5,0.000000333,1
#1 uniform,43,3,0,2,0.083334333,1
#1 uniform,43,3,0,3,0.000002000,1
#1 uniform,43,3,0,4,0.083334472,1
#1 uniform,43,3,0,5,0.000000333,0
#1 uniform,43,3,1,2,0.083333583,1
#1 uniform,43,3,1,3,0.000000667,1
#1 uniform,43,3,1,4,0.083333722,1
#1 uniform,43,3,1,5,0.000000333,1
#1 uniform,43,3,2,2,0.083333583,1
#1 uniform,43,3,2,3,0.000000500,1
#1 uniform,43,3,2,4,0.083333597,1
#1 uniform,43,3,2,5,0.000000278,1
#1 uniform,43,3,3,2,0.083333833,1
#1 uniform,43,3,3,3,0.000001000,1
#1 uniform,43,3,3,4,0.083333972,1
#1 uniform,43,3,3,5,0.000000278,1
#1 uniform,43,3,4,2,0.083333583,1
#1 uniform,43,3,4,3,0.000000500,1
#1 uniform,43,3,4,4,0.083333702,1
#1 uniform,43,3,4,5,0.000000238,1
#1 uniform,43,3,5,2,0.083333667,1
#1 uniform,43,3,5,3,0.000000667,1
#1 uniform,43,3,5,4,0.083333833,1
#1 uniform,43,3,5,5,0.000000333,1
#1 uniform,44,3,0,2,0.083334333,1
#1 uniform,44,3,0,3,0.000002000,1
#1 uniform,44,3,0,4,0.083334472,1
#1 uniform,44,3,0,5,0.000000333,0
#1 uniform,44,3,1,2,0.083333583,1
#1 uniform,44,3,1,3,0.000000667,1
#1 uniform,44,3,1,4,0.083333722,1
#1 uniform,44,3,1,5,0.000000333,1
#1 uniform,44,3,2,2,0.083333500,1
#1 uniform,44,3,2,3,0.000000333,1
#1 uniform,44,3,2,4,0.083333597,1
#1 uniform,44,3,2,5,0.000000278,1
#1 uniform,44,3,3,2,0.083333833,1
#1 uniform,44,3,3,3,0.000001000,1
#1 uniform,44,3,3,4,0.083333972,1
#1 uniform,44,3,3,5,0.000000278,1
#1 uniform,44,3,4,2,0.083333533,1
#1 uniform,44,3,4,3,0.000000500,1
#1 uniform,44,3,4,4,0.083333637,1
#1 uniform,44,3,4,5,0.000000238,1
#1 uniform,44,3,5,2,0.083333667,1
#1 uniform,44,3,5,3,0.000000667,1
#1 uniform,44,3,5,4,0.083333833,1
#1 uniform,44,3,5,5,0.000000333,1
#1 uniform,45,3,0,2,0.083334333,1
#1 uniform,45,3,0,3,0.000002000,1
#1 uniform,45,3,0,4,0.083334472,1
#1 uniform,45,3,0,5,0.000000333,0
#1 uniform,45,3,1,2,0.083333583,1
#1 uniform,45,3,1,3,0.000000667,1
#1 uniform,45,3,1,4,0.083333722,1
#1 uniform,45,3,1,5,0.000000333,1
#1 uniform,45,3,2,2,0.083333500,1
#1 uniform,45,3,2,3,0.000000333,1
#1 uniform,45,3,2,4,0.083333577,1
#1 uniform,45,3,2,5,0.000000238,1
#1 uniform,45,3,3,2,0.083333833,1
#1 uniform,45,3,3,3,0.000001000,1
#1 uniform,45,3,3,4,0.083333972,1
#1 uniform,45,3,3,5,0.000000278,1
#1 uniform,45,3,4,2,0.083333500,1
#1 uniform,45,3,4,3,0.000000500,1
#1 uniform,45,3,4,4,0.083333637,1
#1 uniform,45,3,4,5,0.000000238,1
#1 uniform,45,3,5,2,0.083333667,1
#1 uniform,45,3,5,3,0.000000667,1
#1 uniform,45,3,5,4,0.083333833,1
#1 uniform,45,3,5,5,0.000000333,1
#1 uniform,46,3,0,2,0.083334333,1
#1 uniform,46,3,0,3,0.000002000,1
#1 uniform,46,3,0,4,0.083334472,1
#1 uniform,46,3,0,5,0.000000333,0
#1 uniform,46,3,1,2,0.083333583,1
#1 uniform,46,3,1,3,0.000000667,1
#1 uniform,46,3,1,4,0.083333722,1
#1 uniform,46,3,1,5,0.000000333,1
#1 uniform,46,3,2,2,0.083333500,1
#1 uniform,46,3,2,3,0.000000333,1
#1 uniform,46,3,2,4,0.083333552,1
#1 uniform,46,3,2,5,0.000000238,1
#1 uniform,46,3,3,2,0.083333833,1
#1 uniform,46,3,3,3,0.000001000,1
#1 uniform,46,3,3,4,0.083333972,1
#1 uniform,46,3,3,5,0.000000278,1
#1 uniform,46,3,4,2,0.083333500,1
#1 uniform,46,3,4,3,0.000000455,1
#1 uniform,46,3,4,4,0.083333604,1
#1 uniform,46,3,4,5,0.000000238,1
#1 uniform,46,3,5,2,0.083333583,1
#1 uniform,46,3,5,3,0.000000667,1
#1 uniform,46,3,5,4,0.083333722,1
#1 uniform,46,3,5,5,0.000000278,1
#1 uniform,47,3,0,2,0.083334333,1
#1 uniform,47,3,0,3,0.000002000,1
#1 uniform,47,3,0,4,0.083334472,1
#1 uniform,47,3,0,5,0.000000333,0
#1 uniform,47,3,1,2,0.083333533,1
#1 uniform,47,3,1,3,0.000000500,1
#1 uniform,47,3,1,4,0.083333652,1
#1 uniform,47,3,1,5,0.000000278,1
#1 uniform,47,3,2,2,0.083333500,1
#1 uniform,47,3,2,3,0.000000333,1
#1 uniform,47,3,2,4,0.083333536,1
#1 uniform,47,3,2,5,0.000000238,1
#1 uniform,47,3,3,2,0.083333833,1
#1 uniform,47,3,3,3,0.000001000,1
#1 uniform,47,3,3,4,0.083333972,1
#1 uniform,47,3,3,5,0.000000278,1
#1 uniform,47,3,4,2,0.083333500,1
#1 uniform,47,3,4,3,0.000000438,1
#1 uniform,47,3,4,4,0.083333604,1
#1 uniform,47,3,4,5,0.000000227,1
#1 uniform,47,3,5,2,0.083333583,1
#1 uniform,47,3,5,3,0.000000500,1
#1 uniform,47,3,5,4,0.083333722,1
#1 uniform,47,3,5,5,0.000000278,1
#1 uniform,48,3,0,2,0.083334333,1
#1 uniform,48,3,0,3,0.000002000,1
#1 uniform,48,3,0,4,0.083334472,1
#1 uniform,48,3,0,5,0.000000333,0
#1 uniform,48,3,1,2,0.083333500,1
#1 uniform,48,3,1,3,0.000000400,1
#1 uniform,48,3,1,4,0.083333604,1
#1 uniform,48,3,1,5,0.000000238,1
#1 uniform,48,3,2,2,0.083333464,1
#1 uniform,48,3,2,3,0.000000267,1
#1 uniform,48,3,2,4,0.083333529,1
#1 uniform,48,3,2,5,0.000000238,1
#1 uniform,48,3,3,2,0.083333833,1
#1 uniform,48,3,3,3,0.000001000,1
#1 uniform,48,3,3,4,0.083333972,1
#1 uniform,48,3,3,5,0.000000278,1
#1 uniform,48,3,4,2,0.083333476,1
#1 uniform,48,3,4,3,0.000000357,1
#1 uniform,48,3,4,4,0.083333580,1
#1 uniform,48,3,4,5,0.000000208,1
#1 uniform,48,3,5,2,0.083333583,1
#1 uniform,48,3,5,3,0.000000500,1
#1 uniform,48,3,5,4,0.083333722,1
#1 uniform,48,3,5,5,0.000000278,1
#1 uniform,49,3,0,2,0.083334333,1
#1 uniform,49,3,0,3,0.000002000,1
#1 uniform,49,3,0,4,0.083334472,1
#1 uniform,49,3,0,5,0.000000333,0
#1 uniform,49,3,1,2,0.083333500,1
#1 uniform,49,3,1,3,0.000000400,1
#1 uniform,49,3,1,4,0.083333604,1
#1 uniform,49,3,1,5,0.000000238,1
#1 uniform,49,3,2,2,0.083333464,1
#1 uniform,49,3,2,3,0.000000262,1
#1 uniform,49,3,2,4,0.083333529,1
#1 uniform,49,3,2,5,0.000000238,1
#1 uniform,49,3,3,2,0.083333833,1
#1 uniform,49,3,3,3,0.000001000,1
#1 uniform,49,3,3,4,0.083333952,1
#1 uniform,49,3,3,5,0.000000238,1
#1 uniform,49,3,4,2,0.083333458,1
#1 uniform,49,3,4,3,0.000000357,1
#1 uniform,49,3,4,4,0.083333551,1
#1 uniform,49,3,4,5,0.000000200,1
#1 uniform,49,3,5,2,0.083333533,1
#1 uniform,49,3,5,3,0.000000421,1
#1 uniform,49,3,5,4,0.083333652,1
#1 uniform,49,3,5,5,0.000000238,1
#1 uniform,50,3,0,2,0.083334333,1
#1 uniform,50,3,0,3,0.000002000,1
#1 uniform,50,3,0,4,0.083334472,1
#1 uniform,50,3,0,5,0.000000333,0
#1 uniform,50,3,1,2,0.083333500,1
#1 uniform,50,3,1,3,0.000000389,1
#1 uniform,50,3,1,4,0.083333604,1
#1 uniform,50,3,1,5,0.000000238,1
#1 uniform,50,3,2,2,0.083333464,1
#1 uniform,50,3,2,3,0.000000262,1
#1 uniform,50,3,2,4,0.083333529,1
#1 uniform,50,3,2,5,0.000000238,1
#1 uniform,50,3,3,2,0.083333667,1
#1 uniform,50,3,3,3,0.000000667,1
#1 uniform,50,3,3,4,0.083333771,1
#1 uniform,50,3,3,5,0.000000238,1
#1 uniform,50,3,4,2,0.083333458,1
#1 uniform,50,3,4,3,0.000000341,1
#1 uniform,50,3,4,4,0.083333551,1
#1 uniform,50,3,4,5,0.000000200,1
#1 uniform,50,3,5,2,0.083333500,1
#1 uniform,50,3,5,3,0.000000385,1
#1 uniform,50,3,5,4,0.083333619,1
#1 uniform,50,3,5,5,0.000000238,1
#1 uniform,51,3,0,2,0.083334333,1
#1 uniform,51,3,0,3,0.000002000,1
#1 uniform,51,3,0,4,0.083334452,1
#1 uniform,51,3,0,5,0.000000278,1
#1 uniform,51,3,1,2,0.083333500,1
#1 uniform,51,3,1,3,0.000000389,1
#1 uniform,51,3,1,4,0.083333604,1
#1 uniform,51,3,1,5,0.000000238,1
#1 uniform,51,3,2,2,0.083333448,1
